date;time;station;component_1;component_2;component_3;component_4;component_5;component_6;component_7;component_8;component_9
2026-04-22;04:00;EST-03;37,13;55,89;31,17;30,81;37,72;0,555;3,79;3,31;227,9
2026-04-22;05:00;EST-03;31,76;49,58;;24,79;48,27;0,752;1,92;0,84;232,9
2026-04-22;06:00;EST-03;33,36;52,29;32,5;45,1;35,99;0,962;2,95;4,96;122,9
2026-04-22;07:00;EST-03;34,98;44,41;32,57;;34,8;0,537;5,51;3,98;82,6
2026-04-22;08:00;EST-03;32,47;45,6;36,76;;34,42;0,868;3,53;1,74;155,2
2026-04-22;09:00;EST-03;34,61;57,8;40,13;58,96;38,03;0,776;2,17;2,44;315,9
2026-04-22;10:00;EST-03;33,91;55,7;44,54;71,86;45,15;0,803;1,67;2,07;273,7
2026-04-22;11:00;EST-03;35,87;54,08;40,55;60,64;31,88;1,434;4,04;4,08;242,3
2026-04-22;12:00;EST-03;39,76;64,22;47,94;65,53;53,31;0,923;5,9;2,68;287,7
2026-04-22;13:00;EST-03;45,67;84,17;34,29;49,42;53,06;1,253;7,03;4,46;274,8
2026-04-22;14:00;EST-03;47,11;80,99;43,24;56,12;61,46;1,081;3,18;2,14;195,1
2026-04-22;15:00;EST-03;37,09;51,44;50,47;67,42;71,3;1,232;6,53;3,45;201
2026-04-22;16:00;EST-03;39,75;65;49,13;88,66;62,38;1,266;;3,26;226,2
2026-04-22;17:00;EST-03;;43,91;47,07;59,77;73,67;1,11;3,62;3,86;35,1
2026-04-22;18:00;EST-03;37,68;66,39;;44,26;69,05;0,729;5,31;3,84;157,8
2026-04-22;19:00;EST-03;36,99;64,99;29,71;40,73;;0,85;7,23;4,14;63,9
2026-04-22;20:00;EST-03;33,27;47,28;35,94;;76,46;0,562;4,21;0;291,3
2026-04-22;21:00;EST-03;30,19;40,97;;55,58;74,71;1,025;5,27;1,53;345,3
2026-04-22;22:00;EST-03;30,86;56,97;31,4;47,01;62,67;0,609;3,89;0,96;143,2
2026-04-22;23:00;EST-03;32,91;52,64;20,87;27,03;65,33;0,546;4,17;1,88;56,6
2026-04-23;00:00;EST-03;;55,07;27,73;50,21;70,8;0,678;6,74;4,84;339,4
2026-04-23;01:00;EST-03;32,73;59,67;32,34;;63,12;0,425;7,69;;249,1
2026-04-23;02:00;EST-03;22,76;37,28;36,32;50,49;54,61;0,483;3,77;3,05;193,4
2026-04-23;03:00;EST-03;;42,24;29,05;48,1;56,61;0,464;4,71;3,63;173,2
2026-04-23;04:00;EST-03;27,99;44,04;19,96;31,21;50,29;0,347;4,87;1,56;305,2
2026-04-23;05:00;EST-03;39,39;57,02;21,53;31,86;41,47;0,617;8;1,33;267,2
2026-04-23;06:00;EST-03;38,44;67,13;34;42,88;43,43;0,72;4,38;1,62;5,5
2026-04-23;07:00;EST-03;39,56;56,73;28,41;34,76;32,22;;5,92;3,19;136,5
2026-04-23;08:00;EST-03;35,11;59,92;26,59;45,8;29,04;0,733;4,68;2,39;299,7
2026-04-23;09:00;EST-03;35,6;55,23;45,23;68,99;36,49;1,007;2,59;5,76;80,8
2026-04-23;10:00;EST-03;36,45;56,61;38,38;50,1;;1,178;1,59;3,98;110,3
2026-04-23;11:00;EST-03;35,3;59,68;;48,99;33,32;1,181;5,21;2,86;57,2
2026-04-23;12:00;EST-03;36,7;56,77;34,93;49,39;47,13;1,157;7,54;0,99;280,8
2026-04-23;13:00;EST-03;38,4;62,9;35,15;54,04;50,31;;3,77;1,29;28,6
2026-04-23;14:00;EST-03;32,65;54,73;53,81;77,45;41,04;1,243;;0,85;10,1
2026-04-23;15:00;EST-03;41,38;62,2;36,44;;55,18;1,163;2,97;1,48;333,3
2026-04-23;16:00;EST-03;39,32;64,1;47,74;61,59;57,43;1,068;2,82;0;190,6
2026-04-23;17:00;EST-03;41,25;70,8;44,7;63,63;76,84;0,924;2,07;4,19;135,7
2026-04-23;18:00;EST-03;33,32;56,62;37,81;46,23;66,13;1,048;4,41;4,78;104,6
2026-04-23;19:00;EST-03;;62,73;42,52;60,68;63,95;0,782;1,89;2,55;279,8
2026-04-23;20:00;EST-03;40,41;55,23;29,19;42,83;77,13;0,412;0,53;2,1;122,3
2026-04-23;21:00;EST-03;40,52;62,34;31,56;37,49;77,12;0,926;6,51;2,46;74
2026-04-23;22:00;EST-03;32,03;59,54;28;24,67;69,16;0,558;;2,85;116,4
2026-04-23;23:00;EST-03;38,61;53,78;31,58;51,95;71,26;0,366;;2,65;318,5
2026-04-24;00:00;EST-03;28,3;53,03;24,34;18,92;62,66;0,526;4,68;3;
2026-04-24;01:00;EST-03;25,68;38,54;33,07;30,55;58,85;0,598;6,43;3,49;291
2026-04-24;02:00;EST-03;25,84;49,58;19;17,48;56,33;0,326;4,41;3,15;264,7
2026-04-24;03:00;EST-03;31,87;47,28;28,72;33,56;54,3;0,423;4,8;0;42
2026-04-24;04:00;EST-03;24,53;49,72;20,6;34,7;40,15;;3,91;4,97;187,9
2026-04-24;05:00;EST-03;32,71;60,12;24,76;43,21;45,27;0,651;3,69;1,84;243,4
2026-04-24;06:00;EST-03;28,77;40,53;31,83;42,74;39,27;0,673;1,88;;97,8
2026-04-24;07:00;EST-03;29,86;42,5;40,89;;46,82;0,74;;3,8;301,1
2026-04-24;08:00;EST-03;40,65;58,54;34,22;41,08;23,82;0,701;7,75;2,24;75
2026-04-24;09:00;EST-03;43,38;87,38;47,12;84,83;36,63;0,938;4,59;2,5;95,9
2026-04-24;10:00;EST-03;39,01;59,62;33,11;49,27;32,52;0,912;3,71;1,94;35,1
2026-04-24;11:00;EST-03;36,16;64,82;43,1;59,63;40,81;0,889;4,68;3,77;309,1
2026-04-24;12:00;EST-03;32,06;42,17;40,98;68,44;45,33;1,03;1,09;;202,3
2026-04-24;13:00;EST-03;41,61;72,65;39,41;61,2;52,73;1,009;3,83;3,01;228,6
2026-04-24;14:00;EST-03;31,16;50,64;48,18;80,09;49,99;1,118;3,58;2,94;138,9
2026-04-24;15:00;EST-03;40,28;57,7;46,64;59,36;58,32;1,443;1,2;2,08;
2026-04-24;16:00;EST-03;38,08;67,21;44,51;61,38;71,97;1,196;5,64;3,57;41,1
2026-04-24;17:00;EST-03;36,52;51,97;37,92;64,89;65,89;;1,18;0,87;202,6
2026-04-24;18:00;EST-03;34,63;57,26;39,44;54,07;69,5;1,027;5,28;4,92;230,9
2026-04-24;19:00;EST-03;33,46;50,4;44,94;68,43;61,92;0,612;2,34;2,85;270,7
2026-04-24;20:00;EST-03;36,06;56,64;41,99;64,96;74,47;0,972;0,7;2,37;273,6
2026-04-24;21:00;EST-03;35,37;46,31;31,11;46,76;76,18;0,874;5,52;2,41;196,5
2026-04-24;22:00;EST-03;31,19;50,79;33,97;47,2;73,49;0,744;5,42;4,35;312,6
2026-04-24;23:00;EST-03;33,98;51,61;30,49;46,43;71,82;0,741;0,63;4,77;267,4
2026-04-25;00:00;EST-03;32,81;56,05;25,13;35,23;68,19;0,549;5,44;3,44;120,9
2026-04-25;01:00;EST-03;33,28;;29,5;;59,02;0,639;2,17;2,46;147,9
2026-04-25;02:00;EST-03;35,52;66,67;24,5;;63,9;0,395;4,26;3,6;175,5
2026-04-25;03:00;EST-03;30,58;61,78;22,84;38,81;51,97;0,389;4,44;5,13;327,7
2026-04-25;04:00;EST-03;33,38;63,01;24,89;26,47;54,61;0,474;5,79;1,36;15
2026-04-25;05:00;EST-03;26,78;43,24;24,69;27,54;38,04;0,173;1,68;3,67;65,6
2026-04-25;06:00;EST-03;27,7;47,61;25,61;41,63;35,99;0,551;3,82;6,34;17
2026-04-25;07:00;EST-03;33,87;58,88;27,6;25,89;31,07;0,81;3,32;2,15;199
2026-04-25;08:00;EST-03;30,77;48,71;27,43;40,97;35,38;0,919;1,71;2,21;211,4
2026-04-25;09:00;EST-03;34,05;63,37;35,98;39,45;30,6;0,662;1,41;3,51;256,1
2026-04-25;10:00;EST-03;37,25;59,75;37,34;54,1;31,05;1,126;2,6;1,92;26
2026-04-25;11:00;EST-03;39,59;66,6;28,96;42,58;29,39;1,032;3,78;1,97;240,4
2026-04-25;12:00;EST-03;40,34;59,91;39,61;55,17;34,74;1,075;6,7;0,24;189
2026-04-25;13:00;EST-03;35,49;68,82;41,97;54,92;42,64;1,188;4,54;1,17;
2026-04-25;14:00;EST-03;39,08;67,65;43,36;62,65;52,72;1,419;4,23;2,51;56,5
2026-04-25;15:00;EST-03;35,8;58,71;48,76;62,78;59,94;;4,72;0;29,8
2026-04-25;16:00;EST-03;32;51,4;39,16;50,85;56,83;1,086;1,75;3,64;290,4
2026-04-25;17:00;EST-03;37,43;58,08;31,88;40,97;63,57;1,12;5,24;2,99;
2026-04-25;18:00;EST-03;;50,3;45,19;64,59;69,84;1,277;5,16;2,21;193,3
2026-04-25;19:00;EST-03;40,34;65,79;37,71;58,21;78,6;0,986;5,77;3,18;296,9
2026-04-25;20:00;EST-03;31,07;60,58;28,83;42,84;65,98;0,785;2,86;2,7;332,1
2026-04-25;21:00;EST-03;29,14;46,45;39,38;44,63;68,19;0,826;4,16;2,73;160,6
2026-04-25;22:00;EST-03;28,82;;26,79;34,72;79,36;0,345;1,61;0,45;304,8
2026-04-25;23:00;EST-03;28,71;43,98;19,86;25,7;73,34;0,555;3,78;0,15;189,2
2026-04-26;00:00;EST-03;31,12;43,85;29,61;48,54;60,83;0,562;;4,22;313,3
2026-04-26;01:00;EST-03;25,76;;31,87;36,85;55,73;0,326;3,73;;5,1
2026-04-26;02:00;EST-03;33,35;41,99;20,13;33,54;57,32;0,241;5,12;4,49;2,1
2026-04-26;03:00;EST-03;26,1;47,02;33,96;40,45;49,06;0,577;;0;64,9
2026-04-26;04:00;EST-03;26,62;34,97;17,7;34,3;38,99;0,504;5,16;2,74;195,3
2026-04-26;05:00;EST-03;32,7;53,14;24,13;26,98;39,23;0,498;4,86;4,15;205,7
2026-04-26;06:00;EST-03;28,76;32,92;26,16;25,86;32,3;0,636;;5,29;188,6
2026-04-26;07:00;EST-03;40,6;69,25;37,84;50,11;28,23;0,629;3,98;1,56;289,7
2026-04-26;08:00;EST-03;35,67;51,04;27,33;29,29;32,59;0,651;3,54;3,4;150,9
2026-04-26;09:00;EST-03;32,39;;34,71;53,84;40,02;0,956;6,4;5,09;106,6
2026-04-26;10:00;EST-03;;65,55;45,1;68,81;24,82;0,855;1,56;0;289,4
2026-04-26;11:00;EST-03;45,1;70,62;46,34;76,76;41,11;1,079;3,51;;38,6
2026-04-26;12:00;EST-03;39,31;65,46;;48,02;49,39;0,954;5,24;3,63;25,5
2026-04-26;13:00;EST-03;35,43;69,42;44,26;52,2;53,63;1,07;0,16;3,28;247,1
2026-04-26;14:00;EST-03;39,28;57,98;48,54;69,42;38,46;1,257;3,42;4,63;323,7
2026-04-26;15:00;EST-03;40,89;61,16;40,71;56,79;57,01;1,387;3,69;0,66;18,2
2026-04-26;16:00;EST-03;41,32;65,12;42,56;68,06;58,51;0,811;2,29;;48,6
2026-04-26;17:00;EST-03;30,59;55,04;42,89;63,16;;0,888;4,61;3,86;68,1
2026-04-26;18:00;EST-03;38,89;65,29;31,31;43,72;65,58;1,192;6,26;1,07;270,8
2026-04-26;19:00;EST-03;36,03;63,05;29,21;23,22;73,55;0,524;4,32;3,39;113,8
2026-04-26;20:00;EST-03;31,51;51,38;38,26;44,15;79,49;0,841;2,79;2,71;142,2
2026-04-26;21:00;EST-03;36,09;55,57;33,55;42;67,69;0,722;2,21;3,7;54,7
2026-04-26;22:00;EST-03;28,94;47,59;26,15;23,78;67,74;0,592;5,04;2,72;60,2
2026-04-26;23:00;EST-03;27,25;41,33;36,15;35,16;65,43;0,356;3,61;1,85;43,9
2026-04-27;00:00;EST-03;26,99;44,72;19,81;23,03;64;0,564;8,87;3,55;123,6
2026-04-27;01:00;EST-03;29,76;48,7;22,74;35,6;45,55;0,497;3,05;2,34;170,9
2026-04-27;02:00;EST-03;;41,56;28,97;41,92;44,31;0,603;3,58;1,71;277,4
2026-04-27;03:00;EST-03;28,61;38,63;26,17;31,85;52,85;0,491;7,25;2,18;68,1
2026-04-27;04:00;EST-03;24,66;52,61;29,65;35,97;54,16;0,657;1,3;1,37;185,4
2026-04-27;05:00;EST-03;26,89;42,45;31,49;33,1;41,62;0,692;4,8;2,39;257,4
2026-04-27;06:00;EST-03;35,32;49,46;31,21;43,9;43,43;0,513;3;;161,3
2026-04-27;07:00;EST-03;31,27;44,86;28,58;44,31;28,06;0,544;5,79;2,25;219,8
2026-04-27;08:00;EST-03;32,56;52,09;35,78;61,19;41,84;0,973;2,74;1,02;292,3
2026-04-27;09:00;EST-03;40,54;71,84;37,65;58,54;39,15;0,926;4,38;2,65;178
2026-04-27;10:00;EST-03;33,26;49;32;45,95;36,44;;6,52;4,49;134,5
2026-04-27;11:00;EST-03;33,8;45,49;46,72;76,47;49,19;1,156;;3,05;106,7
2026-04-27;12:00;EST-03;42,47;76,53;48,21;62,79;37,83;1,227;2,42;4,71;175,1
2026-04-27;13:00;EST-03;;66,13;43,63;53,67;36,45;1,107;2,97;;238,1
2026-04-27;14:00;EST-03;39,81;55,94;;48,46;66,57;1,179;0;1,42;25,7
2026-04-27;15:00;EST-03;;54,2;41,35;51,35;52,22;1,31;6,4;2,12;45,8
2026-04-27;16:00;EST-03;32,96;53,16;44,81;60,98;66,38;1,193;1,89;4,29;191,2
2026-04-27;17:00;EST-03;43,53;72,17;51,93;82,1;69,51;0,974;2,6;3,3;94,9
2026-04-27;18:00;EST-03;33,64;58,83;40,19;62,98;65,47;1,15;5;4,3;293,4
2026-04-27;19:00;EST-03;34,7;54,52;46,5;62,78;77,81;0,846;0,28;0,66;191,5
2026-04-27;20:00;EST-03;36,8;61,34;40,73;60,15;69,35;0,889;4,34;1,64;259,5
2026-04-27;21:00;EST-03;33,28;49,62;31,52;55,44;81,6;0,725;4,11;0,35;213,9
2026-04-27;22:00;EST-03;36,15;62,34;18,63;26,4;70,56;0,702;3,1;2,15;202,8
2026-04-27;23:00;EST-03;28,08;41,48;28,9;51,16;72,99;0,678;4,13;4,74;266,7
2026-04-28;00:00;EST-03;38,62;74,71;28,62;46,73;63,77;0,422;2,78;2,43;294,5
2026-04-28;01:00;EST-03;31,82;62,82;25,84;24,27;69,04;0,23;2,88;2,91;250,9
2026-04-28;02:00;EST-03;24,22;34,27;17,6;29,61;61,1;0,217;5,99;3,9;17,4
2026-04-28;03:00;EST-03;22,21;29,1;22,36;43,64;48,11;0,263;4,3;0,56;12,5
2026-04-28;04:00;EST-03;26,63;;28,22;53,51;57,19;0,298;2,81;3,27;215,7
2026-04-28;05:00;EST-03;22,52;36,55;25,49;20,3;31,83;0,432;4,12;4,01;140,6
2026-04-28;06:00;EST-03;35,79;57,42;26,48;35,6;40,85;0,755;3,7;1,11;233,7
2026-04-28;07:00;EST-03;34,88;63,2;29,02;35,28;39,22;0,635;3,1;4,38;27,6
2026-04-28;08:00;EST-03;42,22;63,88;39,33;54,2;;0,761;5,71;1,98;
2026-04-28;09:00;EST-03;42,29;67,84;34,21;35,97;45,87;0,821;8,12;3,1;49,2
2026-04-28;10:00;EST-03;36,68;71,98;29,04;42,37;35,09;0,968;4,3;2,1;143,8
2026-04-28;11:00;EST-03;36,73;50,89;43,98;67,3;36,61;1,363;6,67;3,77;59,5
2026-04-28;12:00;EST-03;37,58;66,98;51,51;78,58;40,58;1,14;5,15;;182
2026-04-28;13:00;EST-03;35,6;66,46;39,3;47,49;40,86;1,045;6,49;4,42;2,1
2026-04-28;14:00;EST-03;39,99;63,91;;72,4;62,25;1,253;2,29;2,16;282,3
2026-04-28;15:00;EST-03;38,25;63,07;42,95;48,5;71,97;1,222;4,91;1,87;311,6
2026-04-28;16:00;EST-03;;57,47;47,21;73,34;68,59;1,295;7,61;3,08;256,9
2026-04-28;17:00;EST-03;38,8;50,69;41,3;50,88;69,53;0,964;5,21;3,97;346,5
2026-04-28;18:00;EST-03;42,48;57,91;34;71,03;77,38;1,034;4,06;2,41;217,4
2026-04-28;19:00;EST-03;31,95;50,44;34,01;;88,67;0,866;4,56;2,86;280,9
2026-04-28;20:00;EST-03;32,09;58,83;37,22;41,81;73,35;0,774;3,56;3,26;109,3
2026-04-28;21:00;EST-03;35,03;58,08;32,84;28,77;77,99;0,77;2,03;;32
2026-04-28;22:00;EST-03;36,68;61,76;31,61;51,83;;0,662;2,76;4,17;296,5
2026-04-28;23:00;EST-03;34,44;55,21;32,76;39,61;68,68;0,526;4,87;0,93;107,1
2026-04-29;00:00;EST-03;23,15;;18,53;32,56;66,4;0,522;6,95;2,03;288
2026-04-29;01:00;EST-03;30,4;48,12;31,87;61,28;56,59;0,539;;3;274,4
2026-04-29;02:00;EST-03;28,67;;32,67;40,19;52,55;0,367;2,43;;47,1
2026-04-29;03:00;EST-03;27,27;44,53;25,18;42,67;40,78;0,293;5,45;1,54;64,2
2026-04-29;04:00;EST-03;28,17;44,47;25,85;34,52;37,83;0,57;6,65;0;164,9
2026-04-29;05:00;EST-03;35,18;65,71;17,28;30,72;49,69;0,388;7,16;2,23;279,7
2026-04-29;06:00;EST-03;29,12;52,6;34,17;61,64;45,32;0,599;10,22;4,53;284
2026-04-29;07:00;EST-03;;37,18;25,19;27,79;42,95;0,77;2,77;2,3;326,1
2026-04-29;08:00;EST-03;37,2;54,25;;53,85;28,91;1,038;3,41;1,01;81,8
2026-04-29;09:00;EST-03;35,25;58,86;31,66;50,83;;0,714;4,71;1,32;217,5
2026-04-29;10:00;EST-03;40,96;67,23;;39,52;41,16;;1,34;2,51;2,6
2026-04-29;11:00;EST-03;38,35;58,72;;;43,62;1,115;5,2;4,27;278,2
2026-04-29;12:00;EST-03;34,82;45,58;33,57;45,58;43,35;0,983;2,26;4,79;338,2
2026-04-29;13:00;EST-03;32,82;49,85;46,69;60,35;43,97;1,136;6,18;4,27;202,6
2026-04-29;14:00;EST-03;39,84;63,71;39,96;53,57;46,41;1,374;7,1;1,88;208,2
2026-04-29;15:00;EST-03;;74,63;39,09;53,54;58,82;1,071;4,77;1,45;281,8
2026-04-29;16:00;EST-03;37,06;50,36;33,38;54,08;59,56;1,467;7,94;1,74;308,5
2026-04-29;17:00;EST-03;40,58;61,05;29,16;46,33;68,33;1,148;3,54;0,78;145,9
2026-04-29;18:00;EST-03;38,83;60;38,2;41,32;71,87;0,833;5,84;1,4;13,7
2026-04-29;19:00;EST-03;43,69;68,07;35,39;54,22;62,61;1,091;5,99;3,29;173,9
2026-04-29;20:00;EST-03;32,96;45,1;40,62;65,29;76,33;;6,99;;77,6
2026-04-29;21:00;EST-03;34,03;57,48;30,11;53,41;76,97;0,913;4,36;2,43;147,5
2026-04-29;22:00;EST-03;;66,53;;28,11;76,18;0,384;4,07;2,33;254,4
2026-04-29;23:00;EST-03;32,66;65,18;26,37;43,04;82,28;0,647;2,71;2,86;294,8
2026-04-30;00:00;EST-03;36,27;65,32;12,49;10,64;63,58;;0;1,41;315,1
2026-04-30;01:00;EST-03;28,04;38,87;25,55;38,51;56,36;0,619;4,12;1,19;254
2026-04-30;02:00;EST-03;29,15;53,32;20,88;34;;0,699;4,78;1,45;111,7
2026-04-30;03:00;EST-03;33,22;50,76;19,52;31,62;49,2;0,186;4,51;1,54;
2026-04-30;04:00;EST-03;29,13;54,3;32,38;52,91;45,62;0,543;4,2;0,84;76,3
2026-04-30;05:00;EST-03;28,74;54,4;33,31;38;40,18;0,457;3,69;1,7;253,1
2026-04-30;06:00;EST-03;31,92;52,38;31,12;35,35;;0,759;6,95;0,78;247,9
2026-04-30;07:00;EST-03;33,21;59,8;34,21;53,34;26,52;0,611;0;2,29;
2026-04-30;08:00;EST-03;;72,26;35,7;37,88;36,25;1,079;4,95;4,28;288,9
2026-04-30;09:00;EST-03;31,55;50,06;27,95;57,25;;1,034;3,08;0,19;222
2026-04-30;10:00;EST-03;31,5;52,5;42,22;59,69;31,97;0,978;2,1;3,71;101,1
2026-04-30;11:00;EST-03;36,74;55,38;52,61;63,23;30,59;1,071;3,48;4,15;99,4
2026-04-30;12:00;EST-03;37,58;63,13;46,07;81,33;45,52;1,044;4,4;0;91,4
2026-04-30;13:00;EST-03;42,24;71,19;46,15;69,81;55,44;1,4;4,89;2,03;134
2026-04-30;14:00;EST-03;41,91;70,15;45,76;58,56;59,79;1,161;3,93;2,42;58,1
2026-04-30;15:00;EST-03;33,27;56,61;41,05;51,99;64,49;1,037;5,77;2,65;28,9
2026-04-30;16:00;EST-03;42,92;70,54;45,63;71,94;73;1,177;5,23;3,06;28,1
2026-04-30;17:00;EST-03;30,49;50,08;48,97;73,22;61,74;1,247;3,38;0;222,7
2026-04-30;18:00;EST-03;32,22;62,23;45,74;62,21;74,08;1,364;6;2,86;348,2
2026-04-30;19:00;EST-03;35,51;60,3;32,91;32,67;71,59;0,909;4,66;0,37;332,8
2026-04-30;20:00;EST-03;30,68;52,74;39,67;52,38;68,22;1,032;5,75;2,73;337,5
2026-04-30;21:00;EST-03;33,3;49,55;27,4;37,5;77,95;0,905;4,05;4,32;96,8
2026-04-30;22:00;EST-03;28,87;38,36;27,47;28,31;83,38;0,666;3,81;5,08;258,6
2026-04-30;23:00;EST-03;30,62;60,99;27,21;57,67;72,86;0,713;6,67;;324,8
